id,prior_id,repo_url,agent,prior_agent,same_user,switched,merged,audit_stratum,title_similarity,title_word_cosine,title_char_cosine,same_issue_ref,prior_title,current_title,prior_url,current_url,manual_same_task,manual_confidence,manual_note
3944306924,3942987852,https://api.github.com/repos/github/gh-aw,Copilot,Copilot,True,False,False,low,0.13123178744731556,0.08432532290434866,0.24068020471423832,False,Simplify sandbox/firewall detection - consolidate into isSandboxEnabled,Remove legacy network.firewall.enabled field from FirewallConfig,https://github.com/github/gh-aw/pull/15859,https://github.com/github/gh-aw/pull/15942,,,
4008536887,4000007020,https://api.github.com/repos/nrwl/nx-console,Claude_Code,Claude_Code,True,False,True,low,0.10816579998567402,0.0833450575786534,0.1660808656020555,False,feat(nx-mcp): add ci_poll tool with MCP Tasks support,feat(polygraph): update MCP tool descriptions for ACP statuses,https://github.com/nrwl/nx-console/pull/3079,https://github.com/nrwl/nx-console/pull/3080,,,
3812456170,3812158330,https://api.github.com/repos/oxc-project/oxc,Claude_Code,Claude_Code,True,False,True,low,0.29504181262640905,0.26660919252770987,0.36138459285670715,False,fix(codegen): remove trailing space before semicolon in minified TypeScript,fix(codegen): remove spaces around `=` in minified type parameter defaults,https://github.com/oxc-project/oxc/pull/17985,https://github.com/oxc-project/oxc/pull/17989,,,
3833821139,3833746753,https://api.github.com/repos/fastrepl/char,Devin,Devin,True,False,False,low,0.10350465434913501,0.08293625836195671,0.15149757831921773,False,fix: show note context menu for notes created from future events,fix: prevent duplicate events when rescheduling events with attached sessions,https://github.com/fastrepl/char/pull/3253,https://github.com/fastrepl/char/pull/3255,,,
3819936916,3691940548,https://api.github.com/repos/rogerlew/wepppy,Copilot,Copilot,True,False,False,low,0.170124186502769,0.1021685885272291,0.3286872484456954,False,Summarize git commits from March 2025 to August 2025,Add 2025 release-notes summary stub,https://github.com/rogerlew/wepppy/pull/470,https://github.com/rogerlew/wepppy/pull/485,,,
3612873157,3612577371,https://api.github.com/repos/blockmineJS/blockmine,Google_Jules,Google_Jules,True,False,False,low,0.2794019101166599,0.2745958171029685,0.29061612714860646,False,feat: Add date and time manipulation nodes,Add Time-Related Nodes,https://github.com/blockmineJS/blockmine/pull/36,https://github.com/blockmineJS/blockmine/pull/38,,,
3953604517,3953551856,https://api.github.com/repos/Huyen1974/web-test,Claude_Code,Claude_Code,True,False,True,low,0.36454359571899075,0.33770977772462096,0.4271558377058537,False,ci: disable auto-trigger for Artifact Registry workflow,ci: disable auto-build for Directus Artifact,https://github.com/Huyen1974/web-test/pull/364,https://github.com/Huyen1974/web-test/pull/365,,,
3758804206,3758802491,https://api.github.com/repos/eserlan/Arch-Viz,Google_Jules,Google_Jules,True,False,False,low,0.20064936343111944,0.14094243156495567,0.33996553778550165,False,Fix: Consistent Draft PR Workflow Triggers,Approve PR: Fix auto-merge workflow for draft PRs,https://github.com/eserlan/Arch-Viz/pull/95,https://github.com/eserlan/Arch-Viz/pull/96,,,
3599003084,3598999274,https://api.github.com/repos/bsamiee/Parametric_Arsenal,Copilot,Copilot,True,False,True,low,0.10981463080225265,0.06295000211442513,0.21916543107385023,False,[WIP] Update and refactor test folder for improved architecture and functionality,"Consolidate test architecture: reduce files 25%, add Rhino integration tests, verify non-circularity",https://github.com/bsamiee/Parametric_Arsenal/pull/89,https://github.com/bsamiee/Parametric_Arsenal/pull/90,,,
3881377366,3881362660,https://api.github.com/repos/jwulff/signage,Claude_Code,Claude_Code,True,False,True,low,0.25025856421908954,0.2347064817720205,0.28654675659558393,False,fix: enable agent version creation on instruction updates,fix: enable agent versioning and add trend arrow glyphs,https://github.com/jwulff/signage/pull/204,https://github.com/jwulff/signage/pull/205,,,
3789708631,3789575034,https://api.github.com/repos/MightyPrytanis/codebase,Copilot,Copilot,True,False,True,low,0.20205323243943807,0.17728369622063844,0.25984881694997064,False,"Relocate LexFiat Drizzle schema to server, extract client-only types",Verify LexFiat component integrity after Miscellaneous cleanup,https://github.com/MightyPrytanis/codebase/pull/195,https://github.com/MightyPrytanis/codebase/pull/197,,,
3944934753,3944854605,https://api.github.com/repos/jposhie1777/nba-prop-analyzer,OpenAI_Codex,OpenAI_Codex,True,False,True,low,0.23074450138925212,0.21017346254871255,0.2787435920171778,False,Add EPL analytics + ingestion pipeline and fix workflow import path,Fix EPL backfill imports by running modules in workflow,https://github.com/jposhie1777/nba-prop-analyzer/pull/167,https://github.com/jposhie1777/nba-prop-analyzer/pull/168,,,
3896258361,3892514428,https://api.github.com/repos/wdhunter645/next-starter-template,Copilot,Copilot,True,False,True,low,0.29973465857603676,0.24309045849942634,0.43190445875479433,False,infra: turn off zip-deploy blockers (preview invariants + quality),infra: temporarily disable Preview Invariants + AI Code Review workflows; fix invariants test compilation,https://github.com/wdhunter645/next-starter-template/pull/480,https://github.com/wdhunter645/next-starter-template/pull/481,,,
3767935540,3766480655,https://api.github.com/repos/ismaelloveexcel/terror-in-dubai,Copilot,OpenAI_Codex,False,True,False,low,0.17830899850129628,0.13326978871633338,0.2834004879995431,False,Make mobile-first UI and add Manus deployment guide,"Application review with security hardening, mobile-first PWA, and enhanced graphics/storyline",https://github.com/ismaelloveexcel/terror-in-dubai/pull/3,https://github.com/ismaelloveexcel/terror-in-dubai/pull/4,,,
3703875256,3703794614,https://api.github.com/repos/GooGuTeam/g0v0-server,Copilot,OpenAI_Codex,False,True,False,low,0.19889664845149418,0.17119670936657408,0.2635298396496412,False,Fix bbcode imagemap parsing denial of service,Harden imagemap parser against protocol injection and CSS overflow,https://github.com/GooGuTeam/g0v0-server/pull/93,https://github.com/GooGuTeam/g0v0-server/pull/95,,,
3527860910,3527857656,https://api.github.com/repos/github/gh-aw,Copilot,Claude_Code,True,True,True,low,0.23707367023780596,0.17543166899150253,0.38090500647918074,False,[WIP] Update OpenAI Codex CLI to version 0.47.0,Verify Codex 0.47.0 upgrade completion - no changes needed,https://github.com/github/gh-aw/pull/1906,https://github.com/github/gh-aw/pull/1909,,,
3823327410,3811309653,https://api.github.com/repos/jdguggs10/flaim,Claude_Code,OpenAI_Codex,True,True,True,low,0.26496470650324183,0.1987439452249008,0.41947981615270435,False,Add Hono migration plan for workers,feat: Hono + MCP SDK migration (Phases 0-5),https://github.com/jdguggs10/flaim/pull/13,https://github.com/jdguggs10/flaim/pull/16,,,
3899878219,3899779254,https://api.github.com/repos/powerivq/dnstt,OpenAI_Codex,Copilot,False,True,True,low,0.22933146822096157,0.14876276814441253,0.4173251017329094,False,[WIP] Add Dockerfile and build rule for ARM64 and AMD64,Allow Dockerfile to build without TAG,https://github.com/powerivq/dnstt/pull/1,https://github.com/powerivq/dnstt/pull/2,,,
3492917502,3434664861,https://api.github.com/repos/Coldaine/ColdVox,Claude_Code,Google_Jules,False,True,False,low,0.25690221096779225,0.28212362966795124,0.1980522340007547,False,Refactor: Consolidate Text-Injection Config and Backend Logic,"refactor(workspace): unified VAD/STT pipeline, text injection overhaul, and configuration system rewrite",https://github.com/Coldaine/ColdVox/pull/112,https://github.com/Coldaine/ColdVox/pull/121,,,
3755914509,3746760029,https://api.github.com/repos/animicaorg/all,OpenAI_Codex,Copilot,False,True,True,low,0.10835941490453078,0.08908892342215137,0.15332389503008276,False,[WIP] Wire up the p2p core functionality completely,Harden P2P peer defense and sync stall handling,https://github.com/animicaorg/all/pull/533,https://github.com/animicaorg/all/pull/617,,,
3708340595,3708160094,https://api.github.com/repos/SebMosto/ProsDispatch,OpenAI_Codex,Copilot,False,True,True,low,0.10583828643086092,0.05421407806119247,0.22629477262675401,False,Initialize Vite + React 18 project configuration,Add styling stack configuration and patch PRD scope,https://github.com/SebMosto/ProsDispatch/pull/6,https://github.com/SebMosto/ProsDispatch/pull/8,,,
3455524337,3204780776,https://api.github.com/repos/Clay-foundation/model,Copilot,Claude_Code,False,True,False,low,0.1608396849119134,0.19206196664143033,0.08798769420970723,False,Enhanced Clay-PANGAEA Multimodal Benchmark Integration with Validated Results,Implement comprehensive nodata pixel handling for Clay model inference,https://github.com/Clay-foundation/model/pull/360,https://github.com/Clay-foundation/model/pull/372,,,
3602806081,3601524569,https://api.github.com/repos/zenchantlive/TheFeed,Claude_Code,OpenAI_Codex,True,True,True,low,0.1432484841006152,0.10411006277196395,0.23457146720080146,False,Add HTML mockup for community feed redesign,feat: Phase 1 Community Social Infrastructure (MVP Foundation),https://github.com/zenchantlive/TheFeed/pull/7,https://github.com/zenchantlive/TheFeed/pull/15,,,
3701539066,3677145531,https://api.github.com/repos/Edev-s/Sycord-pages,Copilot,Google_Jules,False,True,True,low,0.31384193336723043,0.22575118859451726,0.5193870045035612,False,Vercel Integration & Deployment Workflow,[WIP] Add detailed logging for Vercel deployment,https://github.com/Edev-s/Sycord-pages/pull/8,https://github.com/Edev-s/Sycord-pages/pull/13,,,
3946912033,3622109835,https://api.github.com/repos/ignaciocebral/prosegur_GCP,Claude_Code,OpenAI_Codex,True,True,True,low,0.18745680141700038,0.22362905825242801,0.10305486880100267,False,Fix Google Ads click enrichment,"feat: Meta Ads migration, conversions & GCLID coalesce",https://github.com/ignaciocebral/prosegur_GCP/pull/12,https://github.com/ignaciocebral/prosegur_GCP/pull/14,,,
3617277925,3610307030,https://api.github.com/repos/maxepunk/ALN-Ecosystem,Claude_Code,Google_Jules,False,True,True,low,0.1263176066017449,0.0,0.42105868867248303,False,Complete ALNScanner Architectural Refactor,feat: Align E2E tests with ES6 GM Scanner architecture,https://github.com/maxepunk/ALN-Ecosystem/pull/4,https://github.com/maxepunk/ALN-Ecosystem/pull/5,,,
3473017071,3327322857,https://api.github.com/repos/Chessever/chessever-frontend,Claude_Code,OpenAI_Codex,False,True,True,low,0.18905910803397652,0.13430895963771766,0.3168094542919139,False,Switch to Chessground board and dartchess logic,Add chess analysis features with board navigation and evaluation display,https://github.com/Chessever/chessever-frontend/pull/2,https://github.com/Chessever/chessever-frontend/pull/74,,,
3847344185,3830242432,https://api.github.com/repos/martinusdev/styleguide,Claude_Code,OpenAI_Codex,True,True,True,low,0.170440201991294,0.17210280623857577,0.16656079208096988,False,Add optional dark mode for the styleguide,Fix dark mode flicker with cookie-based persistence,https://github.com/martinusdev/styleguide/pull/596,https://github.com/martinusdev/styleguide/pull/599,,,
3964036114,3484127662,https://api.github.com/repos/Lightning-AI/LitServe,Claude_Code,Copilot,False,True,False,low,0.31825478562019593,0.3183099704461346,0.31812602102633897,False,Fix MCP tools/call by wrapping arguments in request parameter,"fix(mcp): Fix MCP tools/call endpoint with Pydantic conversion, async/sync detection and error handling",https://github.com/Lightning-AI/LitServe/pull/614,https://github.com/Lightning-AI/LitServe/pull/658,,,
3970040219,3970023452,https://api.github.com/repos/carlescs/QrReader,OpenAI_Codex,Copilot,False,True,False,low,0.3082871098509864,0.25701217339602284,0.4279286282459014,False,[WIP] Review AI response JSON parsing functionality,Harden AI response parsing for tags and descriptions,https://github.com/carlescs/QrReader/pull/66,https://github.com/carlescs/QrReader/pull/70,,,
